time	edge covered
0	65
227	67
907	72
2343	75
4731	80
11193	80
17103	101
19378	137
20395	138
22675	139
31002	140
40484	140
44235	141
71426	144
122483	145
159153	145
192759	147
206492	148
207611	149
222556	150
258622	150
291797	152
322676	153
324742	154
334396	156
337183	158
341728	160
376301	160
453745	162
487425	164
578965	164

