time	edge covered
0	51
165	53
639	57
1515	58
8826	75
12112	76
26128	82
48585	84
49905	88
52046	89
97497	93
123921	95
142455	96
158590	97
169257	98
176180	98
182400	98
265063	99
298283	100
299551	101
303442	101
304001	101
305347	103
306481	104
311660	104
315983	104
317634	106
415703	108
502603	109
561210	109
562425	109

