time	edge covered
0	86
478	88
4177	101
5727	102
7211	102
25943	127
29964	128
34144	128
42052	131
50025	169
73743	170
145608	195
203892	197
230503	211
282875	213
294370	214
319044	214
320095	216
321920	217
326361	221
328198	224
336021	225
337404	225
357660	226
364658	228
396250	228
519666	228
525936	230
537855	230
546821	232
563994	234
578433	234
591131	236
594058	236

