time	edge covered
0	65
265	70
860	72
2028	77
7749	84
14781	91
20293	94
41774	107
44246	108
48238	119
55781	141
88570	142
91461	143
118260	144
162668	144
163287	145
164081	145
164593	146
165255	149
165739	151
166497	153
169378	157
183907	160
185257	161
242911	163
253808	165
254877	165
255904	165
334044	168
334724	178
335214	178
449481	178
487969	178
496405	178
517488	179
522796	182
527321	182
558121	183
576868	183
577989	186

