time	edge covered
0	86
392	88
2188	93
6447	98
8597	98
24967	103
30828	147
57614	180
59690	181
92639	183
97569	184
102527	187
131584	188
160559	188
182171	191
203900	193
252579	194
298879	195
300201	218
301767	219
303077	219
304049	220
305452	221
307463	221
308433	222
309601	224
311031	225
329868	227
348738	229
351744	231
364050	231
505458	233
528701	233
583586	235
594444	235
596978	244

