time	edge covered
0	65
188	67
777	72
2010	113
3572	114
5119	120
7970	121
18895	127
19573	130
25809	131
26941	131
28402	132
32747	132
54312	135
58865	137
63443	138
68092	139
95024	140
207202	152
220575	153
281992	153
326185	154
326809	156
328346	157
329693	159
352885	161
357868	163
370517	163
400507	163
426001	163
437878	165
463007	165
484533	165
485383	172
486249	178
487819	184
493417	184
496034	184
509242	185
518535	186
520932	186
527222	186
564550	186
571626	187

