time	edge covered
0	52
173	57
597	57
1941	60
4280	60
7382	73
14041	82
16449	85
29306	86
31868	87
41427	87
55259	87
72835	91
92701	92
97311	93
107252	95
109534	96
111372	97
130334	97
130900	97
132091	99
133906	100
135095	100
136240	101
136772	102
137465	102
141149	102
152194	102
155621	102
157036	103
194152	105
195399	107
196059	108
206848	110
233367	110
252345	112
253886	112
255967	112
262370	112
265155	112
275128	112
289405	112
296956	112

